stop_id,stop_name,stop_lat,stop_lon,stop_code,location_type,parent_station,wheelchair_boarding,stop_direction
F04031,Villanytelep,47.452622,19.156547,,,,2,-59
F04033,Garázs utca,47.440040,19.143900,,,,2,135
F04034,Madarassy László utca,47.440418,19.143543,,,,2,-45
F04035,Mészáros Lőrinc utca,47.444043,19.143868,,,,2,-134
F04036,Szegfű utca,47.446001,19.146921,,,,2,-132
F04037,Pannónia út,47.447655,19.124952,,,,2,-43
F04038,Irányi utca,47.447160,19.125243,,,,2,135
F04039,"Kispest, Tulipán utca",47.445694,19.152669,,,,2,
F04041,Baross utca,47.432870,19.104118,,,,2,-131
F04042,Nagykőrösi út,47.445128,19.124935,,,,2,-134
F04043,Nagykőrösi út,47.444894,19.124789,,,,2,46
F04044,Pöltenberg utca,47.433042,19.111711,,,,2,-44
F04045,"Pesterzsébet, Ady Endre tér",47.432600,19.127352,,,,1,-127
F04046,Ady Endre tér,47.432246,19.126905,,,,2,49
F04048,Ady Endre tér,47.432928,19.128404,,,,2,-86
F04049,Szilágyság utca,47.432881,19.136936,,,,1,-132
F04050,Torontál utca H,47.423515,19.104864,,,,2,-20
F04051,Torontál utca H,47.422598,19.105247,,,,2,156
F04052,Torontál utca,47.423380,19.105036,F04052,,CSF04052,2,158
F04053,Torontál utca,47.423002,19.105380,F04053,,CSF04052,2,-24
F04054,Nagysándor József utca,47.432583,19.103031,,,,2,-38
F04055,Nagysándor József utca,47.432628,19.102805,,,,2,142
F04056,Tinódi utca,47.429137,19.106089,,,,2,-37
F04057,Tinódi utca,47.428660,19.106420,,,,2,148
F04058,Klapka utca,47.427301,19.108036,,,,2,-34
F04059,Torontál utca,47.426581,19.108658,,,,2,140
F04060,Pöltenberg utca,47.430714,19.108964,,,,2,144
F04061,Székelyhíd utca,47.430710,19.115486,,,,2,-103
F04062,Klapka utca,47.431245,19.116232,,,,2,138
F04063,Wesselényi utca,47.427973,19.119710,,,,2,-34
F04064,Wesselényi utca,47.428247,19.120033,,,,2,49
F04065,Jósika utca,47.429172,19.123533,,,,2,-43
F04066,Rózsás utca,47.428667,19.124089,,,,2,135
F04067,Szalárdi Mór utca,47.429458,19.125641,,,,2,137
F04068,Wesselényi utca,47.431230,19.125631,,,,2,-37
F04069,Eperjes utca,47.431176,19.124955,,,,2,-134
F04070,Eperjes utca,47.429410,19.130082,,,,2,-66
F04071,Pacsirta utca,47.428486,19.127032,,,,2,135
F04072,Királyhágó utca,47.427290,19.126049,,,,2,136
F04073,Előd utca,47.425912,19.128075,,,,2,138
F04074,Királyhágó utca,47.427254,19.126274,,,,2,-45
F04075,Előd utca,47.425381,19.128923,,,,2,-45
F04077,Vágóhíd utca,47.419290,19.116774,,,,2,-36
F04078,Előd utca,47.420503,19.119439,,,,2,-129
F04080,Ábrahám Géza utca,47.421219,19.119105,,,,2,143
F04081,"Pesterzsébet, Pacsirtatelep",47.422179,19.122499,,,,2,
F04082,Jahn Ferenc Kórház,47.424003,19.131094,,,,2,-44
F04083,Jahn Ferenc Kórház,47.423529,19.131816,,,,2,-52
F04084,Jahn Ferenc Kórház,47.423832,19.131014,,,,2,142
F04085,Írisz utca,47.417190,19.140446,,,,2,136
F04086,Írisz utca,47.417541,19.140155,,,,2,-41
F04087,Hunyadi János tér,47.435628,19.139106,,,,2,136
F04088,Udvarhely utca,47.438141,19.134391,,,,2,7
F04089,Temesvár utca,47.435912,19.131895,,,,2,136
F04090,Mártírok útja,47.436443,19.131326,,,,2,-45
F04092,"Pesterzsébet, Ady Endre tér",47.433293,19.127021,,,,2,
F04094,Magyar utca,47.435211,19.124598,,,,1,-42
F04095,Magyar utca,47.435274,19.124333,,,,1,133
F04096,Magyar utca,47.438433,19.128333,,,,2,137
F04097,Magyar utca,47.438199,19.128876,,,,2,-48
F04098,Mártírok útja,47.442782,19.121378,,,,2,-134
F04099,Nagyszőlős utca,47.442476,19.122558,,,,2,137
F04100,Zalán utca,47.443681,19.122984,,,,2,45
F04101,Nagysándor József utca,47.443349,19.121538,,,,2,-42
F04102,Nagysándor József utca,47.439865,19.118003,,,,1,-44
F04103,Lázár utca,47.440392,19.117981,,,,2,44
F04104,Jókai Mór utca,47.440608,19.118100,,,,2,-136
F04105,Nagysándor József utca,47.439550,19.118228,,,,1,122
F04106,Szabótelep,47.440369,19.116638,,,,2,-44
F04107,Vécsey utca,47.438562,19.115283,,,,2,40
F04108,Szent Imre herceg utca,47.436657,19.112338,,,,2,51
F04109,Szent Imre herceg utca,47.437112,19.112276,,,,2,-43
F04110,Székelyhíd utca,47.432305,19.119071,,,,2,-45
F04111,Nagysándor József utca,47.436011,19.109567,,,,2,136
F04112,Nagysándor József utca,47.435512,19.110219,,,,2,136
F04113,Török Flóris utca,47.435548,19.109517,,,,2,60
F04114,Nagysándor József utca,47.434959,19.108982,,,,2,-29
F04115,Török Flóris utca,47.435548,19.109145,,,,2,-121
F04116,Vörösmarty utca,47.434313,19.106649,,,,2,-121
F04117,Vörösmarty utca,47.433589,19.105537,,,,2,48
F04118,"Pesterzsébet, Kossuth Lajos utca",47.435301,19.099878,,,,2,145
F04119,"Pesterzsébet, Kossuth Lajos utca",47.435265,19.100077,,,,2,-35
F04120,Pesterzsébet vasútállomás,47.433611,19.097769,,,,2,143
F04121,Pesterzsébet vasútállomás,47.434016,19.097571,,,,2,-35
F04122,"Pesterzsébet, városközpont",47.437553,19.101270,,,,1,53
F04123,"Pesterzsébet, városközpont",47.437643,19.100872,,,,1,-125
F04124,"Pesterzsébet, városközpont",47.438003,19.101536,,,,1,-125
F04125,János utca,47.438433,19.096898,,,,2,166
F04126,János utca,47.439818,19.096568,,,,2,-16
F04127,Ady Endre utca (Topánka utca),47.438883,19.103154,,,,1,-128
F04128,Ady Endre utca,47.439468,19.103486,,,,1,-32
F04129,Ady Endre utca (Topánka utca),47.439413,19.104666,,,,1,49
F04130,Kossuth Lajos utca,47.439382,19.105570,,,,2,142
F04131,János tér,47.441708,19.102560,,,,2,138
F04132,János tér,47.441506,19.103000,,,,2,141
F04133,Szent Erzsébet tér,47.440545,19.107875,,,,1,-131
F04134,Szent Erzsébet tér,47.440356,19.107384,,,,1,129
F04135,Szent Erzsébet tér,47.439641,19.108713,,,,2,-32
F04136,Tátra tér,47.442999,19.111630,,,,1,-132
F04137,Tátra tér,47.442603,19.111285,,,,1,42
F04138,Kossuth Lajos utca,47.443178,19.112624,,,,2,-40
F04139,Kossuth Lajos utca (Mártírok útja),47.446647,19.116620,,,,1,130
F04140,Mártírok útja,47.446185,19.116636,,,,2,45
F04141,Kossuth Lajos utca,47.446266,19.117379,,,,2,-43
F04142,Pesterzsébet felső H,47.439139,19.094179,,,,1,-8
F04143,Pesterzsébet felső H,47.437943,19.094059,,,,1,166
F04144,"Pesterzsébet, Baross utca",47.436871,19.097425,,,,1,-89
F04145,"Pesterzsébet, Baross utca",47.436646,19.097690,,,,1,82
F04146,Csepeli átjáró,47.436122,19.095027,,,,2,150
F04147,Csepeli átjáró,47.436593,19.095158,,,,1,-14
F04148,Sósfürdő,47.436393,19.090374,,,,2,-90
F04149,Sósfürdő,47.436243,19.091003,,,,2,82
F04150,Pesterzsébet felső,47.438416,19.093425,F04150,,CSF04150,2,155
F04151,Pesterzsébet felső,47.437903,19.093796,F04151,,CSF04150,2,-41
F04152,Török Flóris utca,47.444012,19.099752,,,,2,133
F04153,Török Flóris utca,47.444035,19.099940,,,,2,141
F04154,"Pesterzsébet, Mátyás király tér",47.432745,19.132924,,,,2,
F04155,Attila utca,47.431405,19.101638,,,,2,-129
F04156,Attila utca,47.431927,19.102725,,,,2,48
F04157,Akácfa utca,47.424439,19.111161,,,,2,-37
F04158,Akácfa utca,47.423737,19.111769,,,,2,144
F04159,Akácfa utca,47.425912,19.114118,,,,2,131
F04160,Klapka utca,47.428684,19.111179,,,,2,144
F04161,Bolyai János utca,47.422234,19.113398,,,,2,144
F04162,Lehel utca,47.421936,19.113888,,,,2,-35
F04163,Károly utca,47.423235,19.117014,,,,2,152
F04164,Frangepán utca,47.424265,19.123350,,,,2,-22
F04165,Mesgye utca,47.419969,19.136681,,,,2,-44
F04166,Mesgye utca,47.420492,19.135780,,,,2,135
F04167,Vaskapu utca,47.434328,19.139112,,,,1,-129
F04168,Mézes utca,47.438001,19.120599,,,,1,-42
F04169,Kiss Ernő utca,47.437614,19.121022,,,,1,127
F04170,Zobor utca,47.440400,19.125680,,,,1,-42
F04171,Mézes utca,47.440846,19.124889,,,,2,137
F04172,Thököly utca,47.445716,19.109034,,,,2,-65
F04173,Szigligeti utca,47.449192,19.113033,,,,2,137
F04174,Szigligeti utca,47.448930,19.113576,,,,2,-43
F04177,Karácsony Sándor utca H,47.427207,19.067502,,,,2,4
F04178,József Attila utca,47.425017,19.084136,,,,2,5
F04179,József Attila utca,47.424198,19.083910,,,,2,-178
F04180,"Csepel, Horgásztanya",47.388058,19.103502,,,,1,
F04181,Csepel-Királyerdő,47.397886,19.106529,,,,2,
F04182,Károli Gáspár utca,47.429310,19.072354,,,,2,-176
F04183,Karácsony Sándor utca,47.426838,19.067250,F04183,,CSF04183,2,-177
F04184,Karácsony Sándor utca,47.426766,19.067316,F04184,,CSF04183,2,3
F04185,II. Rákóczi Ferenc út,47.422934,19.067593,,,,2,-66
F04186,Kolozsvári utca,47.426179,19.078185,,,,2,-175
F04187,Katona József utca,47.426395,19.078715,,,,2,92
F04188,Komáromi utca,47.426367,19.081936,,,,2,-88
F04189,Komáromi utca,47.426231,19.083169,,,,2,93
F04190,Kossuth Lajos utca,47.423077,19.069767,,,,2,-86
F04191,Széchenyi István utca,47.424022,19.069728,,,,2,-175
F04192,Széchenyi István utca,47.423617,19.069754,,,,2,9
F04193,Szent István út,47.422133,19.068508,,,,2,-151
F04194,Görgey Artúr tér,47.422960,19.072762,,,,2,-84
F04195,Görgey Artúr tér,47.424021,19.071941,,,,2,-174
F04196,Bajcsy-Zsilinszky út,47.422780,19.074684,,,,2,93
F04197,Bajcsy-Zsilinszky út,47.422851,19.075307,,,,2,-88
F04198,Kikötő utca,47.422434,19.087089,,,,2,-85
F04199,Kikötő utca,47.422317,19.088083,,,,2,90
F04200,Völgy utca,47.418769,19.066836,,,,2,127
F04201,Kölcsey utca,47.412023,19.068040,,,,2,131
F04202,Kölcsey utca (Erdősor utca),47.412671,19.067152,,,,2,-46
F04203,Sporttelep,47.420594,19.072735,,,,2,-45
F04204,Sporttelep,47.420108,19.073344,,,,2,135
F04205,Béke tér,47.417861,19.068824,,,,2,-53
F04206,Bánya utca,47.417420,19.069500,,,,2,128
F04207,Kölcsey utca,47.416367,19.071646,,,,2,125
F04208,Völgy utca,47.416583,19.072203,,,,2,-141
F04209,Kölcsey utca,47.416025,19.072494,,,,2,-52
F04210,Völgy utca,47.415503,19.071619,,,,2,42
F04211,Dr. Koncz János tér,47.413624,19.069074,,,,1,-142
F04212,Dr. Koncz János tér,47.414039,19.069783,,,,1,39
F04213,Szebeni utca,47.420088,19.083576,,,,2,-176
F04214,Kassai utca,47.420241,19.083708,,,,2,4
F04215,Kikötő utca,47.419709,19.086186,,,,2,92
F04216,Kikötő utca,47.419772,19.086836,,,,2,-88
F04217,Szebeni utca,47.419213,19.091142,,,,2,-27
F04218,Késmárki utca,47.418808,19.091301,,,,2,153
F04219,Strandfürdő,47.408073,19.099746,,,,2,163
F04220,Strandfürdő,47.407452,19.100156,,,,2,-16
F04221,Csepel csónakház,47.404655,19.101107,,,,2,165
F04222,Csepel csónakház,47.404025,19.101491,,,,2,-14
F04223,Ladik utca,47.401461,19.102866,,,,2,151
F04224,Ladik utca,47.401289,19.103184,,,,2,-32
F04226,"Csepel, Soroksári rév",47.398248,19.105923,,,,2,150
F04227,"Csepel, Soroksári rév",47.397744,19.106545,,,,1,-32
F04228,"Csepel, Hollandi út",47.392032,19.105771,,,,1,-47
F04229,"Csepel, Hollandi út",47.392158,19.105387,,,,1,135
F04230,Szent István út,47.391429,19.106181,,,,2,26
F04231,Szent István út,47.391825,19.106340,,,,2,-143
F04232,Erdősor utca,47.410061,19.072372,,,,2,-132
F04233,Csikó sétány,47.409189,19.072981,,,,2,132
F04234,Csille utca,47.406651,19.077220,,,,2,130
F04235,Szent László utcai lakótelep,47.406848,19.080228,,,,2,0
F04236,Fémmű utca,47.408845,19.078308,,,,2,-27
F04237,Posztó utca,47.410861,19.076149,,,,2,-47
F04238,Festő utca,47.413541,19.076800,,,,2,129
F04239,Martinász utca,47.413307,19.077436,,,,2,-51
F04240,Varrógép utca,47.408167,19.082149,,,,1,-34
F04241,Varrógép utca,47.408104,19.082016,,,,1,144
F04242,Tihanyi utca,47.404697,19.085434,,,,2,160
F04243,Tihanyi utca,47.405155,19.085275,,,,2,-33
F04244,Fátra utca,47.401845,19.087180,,,,2,154
F04245,Fátra utca,47.401485,19.087617,,,,2,-30
F04247,"Csepel, Királyerdő út",47.390669,19.096418,,,,1,
F04248,Martinász utca,47.415465,19.079729,,,,2,133
F04249,Nyárfás utca,47.415267,19.080286,,,,2,-50
F04250,Borz út,47.413107,19.085638,,,,2,135
F04251,Orgonás utca,47.413017,19.085956,,,,2,-39
F04252,Pinty utca,47.411406,19.087956,,,,2,130
F04253,Tölgyes út,47.410623,19.088843,,,,2,-7
F04254,Szarka utca,47.408140,19.090643,,,,2,180
F04255,Iszalag utca,47.407807,19.090762,,,,2,3
F04256,Repkény út,47.405882,19.090615,,,,2,1
F04257,Repkény út,47.405010,19.090760,,,,2,150
F04258,Királyerdei Művelődési Ház,47.401311,19.094082,,,,2,132
F04259,Királyerdei Művelődési Ház,47.401068,19.094678,,,,2,-48
F04260,Árnyas utca,47.398323,19.098385,,,,2,-28
F04261,Denevér utca,47.397190,19.099073,,,,2,155
F04262,Sólyom utca,47.395327,19.100436,,,,2,-25
F04263,Sólyom utca,47.395624,19.100078,,,,2,155
F04264,Sáska utca,47.394418,19.101733,,,,2,110
F04265,Hárosi Csárda,47.388582,19.028163,,,,2,-118
F04266,Hárosi Csárda,47.387853,19.026653,,,,2,63
F04267,Karácsony Sándor utca H,47.426208,19.067091,,,,2,-177
F04268,Karácsony Sándor utca H,47.426946,19.066389,,,,2,-87
F04269,Mansfeld Péter utca,47.425624,19.063008,,,,2,-161
F04272,Csepel,47.421171,19.065803,F04272,,CSF04272,2,
F04273,Vas Gereben utca,47.413319,19.058579,,,,1,32
F04274,Vas Gereben utca,47.412168,19.057373,,,,1,-149
F04276,"Csepel, Csillagtelep",47.410162,19.060460,,,,1,
F04277,"Csepel, Csillagtelep",47.410414,19.060592,,,,1,
F04278,Karácsony Sándor utca,47.425965,19.069914,,,,2,-177
F04279,Karácsony Sándor utca,47.427413,19.070193,,,,2,3
F04280,Kölcsey utca,47.409973,19.062182,,,,2,141
F04281,Szabadság utca,47.410108,19.062885,,,,2,-131
F04282,Jupiter utca,47.408345,19.062222,,,,2,-69
F04283,Tejút utca,47.410648,19.056167,,,,2,30
F04284,Tejút utca,47.410027,19.055531,,,,2,-153
F04285,Csepeli temető,47.405764,19.053264,,,,2,-160
F04286,Csepeli temető,47.405989,19.053569,,,,2,21
F04287,Hárosi iskola,47.399791,19.050945,,,,2,-147
F04288,Hárosi iskola,47.399780,19.051145,,,,1,24
F04289,Almafa utca,47.393818,19.040255,,,,2,54
F04290,Almafa utca,47.393764,19.039911,,,,2,-127
F04291,Kossuth Lajos utca (Völgy utca),47.419111,19.066346,,,,2,-54
F04292,Völgy utca,47.419048,19.065511,,,,2,-139
F04293,Völgy utca,47.419066,19.065710,,,,2,41
F04294,Csepel H,47.421819,19.065777,,,,2,-152
F04295,Deák tér,47.426414,19.072247,,,,2,2
F04296,Deák tér,47.426963,19.072154,,,,2,-176
F04297,Csepeli híd,47.460577,19.071904,,,,2,-166
F04298,Csepeli híd,47.460676,19.072249,,,,2,14
F04299,Szállító utca 6.,47.441972,19.083882,,,,2,-90
F04300,Közterületfenntartó Zrt.,47.441942,19.076655,,,,2,-90
F04301,Közterületfenntartó Zrt.,47.441965,19.076881,,,,2,-90
F04302,Szállító utca,47.441726,19.077795,F04302,,CSF04302,2,83
F04303,Szállító utca,47.441690,19.077795,F04303,,CSF04302,2,83
F04306,Papírgyár,47.434723,19.081451,,,,2,96
F04307,Papírgyár,47.435002,19.083148,,,,2,-119
F04311,Corvin-csomópont,47.438872,19.071616,,,,2,114
F04312,Corvin-csomópont,47.437928,19.071603,,,,2,21
F04314,"Csepel, Kossuth Lajos utca",47.434690,19.070620,,,,1,-177
F04315,Ady Endre út (Kossuth Lajos utca),47.434294,19.070739,,,,2,2
F04316,Védgát utca,47.435008,19.076399,,,,1,-82
F04317,Védgát utca,47.434931,19.076679,,,,2,94
F04318,Szent Imre tér H,47.429802,19.067383,,,,1,-178
F04319,Szent Imre tér,47.431929,19.067756,F04319,,CSF04319,2,3
F04320,Szent Imre tér H,47.431164,19.067835,,,,2,3
F04321,Kiss János altábornagy utca,47.431883,19.071454,,,,2,93
F04322,Szent Imre tér,47.430715,19.067556,F04322,,CSF04319,2,-177
F04323,Szent Imre tér,47.431227,19.070327,,,,2,-176
F04324,Szent Imre tér,47.431236,19.070486,,,,2,4
F04325,Kossuth Lajos utca,47.430345,19.071215,,,,2,-85
F04327,"Csepel, Szent Imre tér",47.430795,19.070526,,,,1,
F04328,"Csepel, Szent Imre tér",47.430795,19.070645,,,,2,
F04329,"Csepel, Szent Imre tér",47.430795,19.070751,,,,2,
F04330,"Csepel, Szent Imre tér",47.430795,19.070870,,,,2,
F04332,"Csepel, Szent Imre tér",47.430795,19.070990,,,,2,
F04333,"Csepel, Szent Imre tér",47.430795,19.071096,,,,2,
F04334,Iskola tér,47.411511,19.065522,,,,2,-127
F04335,Iskola tér,47.411340,19.065416,,,,2,52
F04336,Csepel H,47.421585,19.065737,,,,1,34
F04337,Rákóczi tér,47.422661,19.080489,,,,2,-85
F04338,Rákóczi tér,47.422589,19.080105,,,,2,95
F04339,Csepeli Mátyás utca,47.417868,19.076351,,,,2,139
F04340,Cseh Mihály utca,47.417598,19.076868,,,,2,-41
F04341,Hollandi csárda,47.411969,19.097828,,,,2,-22
F04342,Hollandi csárda,47.412293,19.097484,,,,2,159
F04343,Uzsoki utca,47.395771,19.092117,,,,2,146
F04344,Uzsoki utca,47.395535,19.092446,,,,1,-23
F04345,Csorbatói utca,47.393342,19.094062,,,,2,152
F04346,Csorbatói utca,47.393171,19.094367,,,,2,-32
F04347,Olt utca,47.398498,19.089894,,,,2,154
F04348,Orsova utca,47.398147,19.090331,,,,2,-30
F04349,Erdősor utca,47.416674,19.061442,,,,2,-152
F04350,Erdősor utca,47.416872,19.061773,,,,2,29
F04351,Szilvafa utca,47.395546,19.043553,,,,2,-126
F04352,Szilvafa utca,47.395168,19.043037,,,,2,54
F04353,Vízművek lakótelep,47.391542,19.035738,,,,2,-124
F04354,Vízművek lakótelep,47.391254,19.035381,,,,2,56
F04355,Vámhivatal,47.441964,19.080395,,,,2,-90
F04356,Vámhivatal,47.441964,19.080647,,,,2,-90
F04357,Szállító utca 6.,47.441972,19.083630,,,,2,-90
F04358,Szabadkikötő H,47.444845,19.071804,,,,2,179
F04359,Szabadkikötő H,47.444593,19.071950,,,,2,-2
F04360,Technikus utca,47.414479,19.064079,,,,2,132
F04361,Technikus utca,47.415325,19.062992,,,,2,-45
F04362,Határ utca,47.416270,19.093300,,,,2,-26
F04363,Határ utca,47.416663,19.092861,,,,1,107
F04364,"Csepel, Határ utca",47.416100,19.093128,,,,1,
F04366,Erdősor utca,47.416530,19.062264,,,,2,-139
F04367,Kossuth Lajos utca,47.416953,19.062979,,,,2,42
F04368,Szabadkikötő,47.444008,19.071592,F04368,,CSF04369,2,179
F04369,Szabadkikötő,47.444944,19.071632,F04369,,CSF04369,2,-1
F04370,Tordai út,47.440623,19.012578,,,,2,-20
F04371,Tordai út,47.439688,19.012764,,,,2,170
F04372,Szabina út,47.436963,19.013972,,,,2,
F04373,Szabina út,47.436828,19.014118,,,,2,111
F04374,Lomnici utca,47.436433,19.020124,,,,2,-51
F04375,Pék utca,47.442283,19.018507,,,,2,104
F04376,Pék utca,47.442382,19.018056,,,,2,-72
F04377,Rózsavölgy felső,47.441043,19.023094,,,,2,-60
F04378,Rózsavölgy felső,47.441025,19.022882,,,,2,124
F04379,Rózsavölgy alsó,47.438409,19.030360,,,,2,-59
F04380,Rózsavölgy alsó,47.438193,19.030705,,,,2,109
F04381,Leányka utcai lakótelep,47.432222,19.037215,,,,2,173
F04382,Leányka utcai lakótelep,47.432501,19.037282,,,,2,-5
F04383,Leányka utcai lakótelep,47.433198,19.036948,,,,2,177
F04384,Leányka utcai lakótelep,47.432461,19.037426,,,,2,-7
F04389,Balatoni út / Dózsa György út,47.419229,18.983542,,,,2,117
F04390,Balatoni út / Dózsa György út,47.419409,18.983436,,,,2,-54
F04391,Dózsa György út / Kamaraerdei út,47.422256,18.975904,,,,2,112
F04392,Dózsa György út / Kamaraerdei út,47.422310,18.976010,,,,2,-63
F04393,Mechanikai Művek,47.425958,18.969073,,,,2,
F04394,Memento Park,47.425939,19.001454,,,,2,-9
F04395,Jégmadár utca,47.430627,19.005493,,,,2,
F04396,Savoyai Jenő tér,47.429875,19.037786,,,,2,168
F04397,Savoyai Jenő tér,47.429614,19.037879,,,,2,-11
F04398,Savoyai Jenő tér,47.429600,19.037771,,,,2,-11
F04400,Savoyai Jenő tér,47.428876,19.037256,,,,2,69
F04402,Savoyai Jenő tér,47.429074,19.037574,,,,2,168
F04403,Városház tér,47.426493,19.038277,,,,2,171
F04404,Városház tér,47.426349,19.039510,,,,2,
F04405,Városház tér,47.427087,19.039165,,,,2,
F04406,Városház tér,47.426700,19.039258,,,,2,-18
F04407,Tóth József utca,47.421550,19.041563,,,,2,0
F04408,Tóth József utca,47.421798,19.041087,,,,2,163
F04409,Tóth József utca,47.421226,19.040834,,,,2,124
F04410,Komló utca,47.421672,19.035786,,,,2,25
F04411,Kereszt utca,47.422476,19.035850,,,,2,-83
F04412,Budafoki temető,47.423019,19.034041,,,,2,-51
F04413,Mező utca,47.421837,19.032113,,,,2,-165
F04414,Víg utca (Sporttelep),47.422898,19.029701,,,,2,90
F04415,Víg utca (Sporttelep),47.422943,19.030337,,,,2,-81
F04416,Lőcsei utca,47.423860,19.025048,,,,2,-73
F04417,Lőcsei utca,47.423833,19.024412,,,,2,100
F04418,Árpád utca,47.426018,19.023218,,,,2,1
F04419,Árpád utca,47.426648,19.022807,,,,2,115
F04420,Arany János utca,47.428393,19.023880,,,,2,14
F04421,Regényes utca,47.429800,19.021443,,,,2,-84
F04422,Kiránduló utca,47.427726,19.020314,,,,2,132
F04423,Arató utca,47.424425,19.020064,,,,2,106
F04424,Arató utca,47.424425,19.020555,,,,2,-74
F04425,Kazinczy utca,47.425054,19.016114,,,,2,101
F04426,Kazinczy utca,47.425027,19.017055,,,,2,-79
F04427,Karácsony utca,47.425664,19.012773,,,,2,-70
F04428,Karácsony utca,47.425664,19.012243,,,,2,98
F04429,Liszt Ferenc út,47.428218,19.008451,,,,2,-18
F04430,Liszt Ferenc út,47.428532,19.007933,,,,2,140
F04431,Háros utca,47.411366,19.026193,,,,2,81
F04432,Háros utca,47.411461,19.025931,,,,1,-99
F04433,Háros vasútállomás,47.412383,19.032686,,,,2,-100
F04434,Háros vasútállomás,47.412461,19.033775,,,,2,51
F04435,Vágóhíd utca,47.414279,19.038491,,,,2,55
F04436,Vágóhíd utca,47.414431,19.038478,,,,2,-122
F04437,Brassói utca,47.424492,19.002688,,,,2,-37
F04438,Brassói utca,47.424393,19.002608,,,,2,144
F04439,Aradi utca,47.419038,19.006739,,,,2,17
F04440,Aradi utca,47.419092,19.006606,,,,1,-158
F04441,Nyél utca,47.414526,19.004128,,,,2,21
F04442,Nyél utca,47.414886,19.004194,,,,2,-155
F04443,Park utca,47.412359,19.006806,,,,2,39
F04444,Park utca,47.412314,19.006488,,,,2,-122
F04445,Aszály utca,47.413547,19.009840,,,,2,-113
F04446,Aszály utca,47.413745,19.010754,,,,2,58
F04447,Őszibarack utca,47.415356,19.012476,,,,2,-138
F04448,Őszibarack utca,47.415599,19.012860,,,,2,20
F04449,Rizling utca (Sportpálya),47.414718,19.015643,,,,2,146
F04450,Rizling utca (Sportpálya),47.414889,19.015630,,,,2,-32
F04451,Tűztorony,47.413172,19.018003,,,,2,-30
F04452,Tűztorony,47.413361,19.017592,,,,2,137
F04453,Jókai Mór utca,47.410096,19.020257,,,,2,-119
F04454,Jókai Mór utca,47.410105,19.020642,,,,2,59
F04455,Lépcsős utca,47.408359,19.016455,,,,2,45
F04456,Lépcsős utca,47.408179,19.016018,,,,2,-136
F04457,Budatétényi sorompó,47.403146,19.010169,,,,1,-144
F04458,Budatétényi sorompó,47.403776,19.011030,,,,1,31
F04459,Tűzliliom utca,47.404297,19.006605,,,,2,-25
F04460,Tűzliliom utca,47.404117,19.006631,,,,2,138
F04461,Rákóczi út,47.405909,19.005261,,,,2,-34
F04462,Rákóczi út,47.405411,19.005570,,,,2,150
F04463,Terv utca,47.408040,19.002198,,,,2,-47
F04464,Terv utca,47.407770,19.002477,,,,2,134
F04466,Dózsa György út,47.399918,19.005001,,,,2,39
F04467,Dózsa György út,47.399576,19.003875,,,,2,-131
F04468,I. utca,47.401348,19.003807,,,,2,-33
F04469,I. utca,47.401336,19.003600,,,,1,135
F04470,Szent László utca,47.407057,18.998211,,,,2,-36
F04471,Szent László utca,47.406833,18.998278,,,,2,144
F04472,Bem tábornok utca,47.409053,18.996076,,,,2,148
F04473,Bem tábornok utca,47.409215,18.996089,,,,2,-33
F04474,XIII. utca / Dózsa György út,47.411921,18.993052,,,,2,-133
F04475,XIII. utca / Dózsa György út,47.411984,18.993317,,,,2,48
F04476,"Baross Gábor-telep, Ispiláng utca",47.416584,19.001462,,,,2,23
F04477,Damjanich utca,47.402329,18.990815,,,,2,-165
F04478,Barosstelep vasútállomás,47.399523,18.990858,,,,1,89
F04479,Bartók Béla út,47.394732,18.992845,,,,1,59
F04480,Bartók Béla út,47.395254,18.993758,,,,1,-118
F04481,Szerafin-villa,47.407717,18.962681,,,,2,142
F04482,Szerafin-villa,47.407672,18.962853,,,,2,-38
F04483,Németh-villa,47.404797,18.966409,,,,2,129
F04484,Németh-villa,47.404734,18.966700,,,,2,-48
F04485,Barackos út / Angeli utca,47.401715,18.971964,,,,1,101
F04486,Barackos út / Angeli utca,47.400763,18.973979,,,,1,-58
F04487,Szakiskola utca,47.405265,18.975901,,,,2,-5
F04488,Szilvafa utca,47.405149,18.983101,,,,2,81
F04489,Mátyás király utca,47.404272,18.990680,,,,1,115
F04490,Nagytétény-Diósd vasútállomás,47.397626,18.976646,,,,1,150
F04491,Nagytétény-Diósd vasútállomás,47.397680,18.976752,,,,1,-27
F04492,Nagytétényi temető,47.394560,18.978544,,,,1,161
F04493,Nagytétényi temető,47.394173,18.978903,,,,1,-25
F04494,Petőfi Sándor utca (Kastélymúzeum),47.393237,18.989336,,,,2,63
F04495,Petőfi Sándor utca (Kastélymúzeum),47.393478,18.989606,,,,2,-110
F04496,Szabadság utca,47.392494,18.984084,,,,2,-117
F04497,Szabadság utca,47.392540,18.984706,,,,2,64
F04498,Angeli utca / Nagytétényi út,47.390955,18.981715,F04498,,CSF04498,1,14
F04499,Angeli utca / Nagytétényi út,47.390919,18.981251,,,,1,-166
F04501,Akó utca,47.389596,18.977856,,,,2,66
F04502,Akó utca,47.389830,18.978240,,,,2,-114
F04503,"Nagytétény, Erdélyi utca",47.388271,18.973023,,,,2,70
F04504,"Nagytétény, Erdélyi utca",47.388287,18.972672,,,,2,-108
F04505,Bányalég utca,47.390279,18.963086,,,,2,-111
F04506,Bányalég utca,47.390378,18.963761,,,,2,68
